y,m,d,Rainfall,Snowfall,SNO,SNOmlt,Tsnow,Pn,Ps,Pr,En,Es,S,R,Q1,Q9,Qr,Qd,Qsim,Qobs
1998,1,10,0.000,0.000,0.000,0.000,-2.500,0.000,0.000,0.715,0.090,0.079,420.263,39.456,0.072,0.646,1.182,0.000,1.182,0.98
1998,1,11,0.000,0.000,0.000,0.000,-2.100,0.000,0.000,0.708,0.200,0.175,419.381,38.485,0.071,0.639,1.036,0.000,1.036,0.91
1998,1,12,0.000,0.000,0.000,0.000,-1.300,0.000,0.000,0.701,0.080,0.070,418.609,37.667,0.071,0.633,0.925,0.000,0.925,0.88
1998,1,13,0.000,0.000,0.000,0.000,-0.500,0.000,0.000,0.695,0.130,0.113,417.801,36.967,0.070,0.627,0.838,0.000,0.838,0.86
1998,1,14,1.990,0.000,0.000,0.000,1.500,1.890,0.676,1.909,0.000,0.000,417.783,37.046,0.112,1.383,0.848,0.000,0.848,0.83
1998,1,15,0.480,0.000,0.000,0.000,2.000,0.400,0.143,0.947,0.000,0.000,417.236,36.875,0.155,1.117,0.828,0.000,0.828,0.82
1998,1,16,6.200,0.000,0.000,0.000,2.100,6.190,2.209,4.683,0.000,0.000,418.743,38.560,0.226,3.185,1.046,0.000,1.046,0.83
1998,1,17,11.280,0.000,0.000,0.000,-0.900,11.240,3.967,8.003,0.000,0.000,421.980,42.546,0.576,6.288,1.771,0.046,1.818,1.20
1998,1,18,0.770,0.000,0.000,0.000,-2.800,0.450,0.158,1.017,0.000,0.000,421.413,42.808,0.552,2.841,1.832,0.000,1.832,1.17
1998,1,19,12.630,0.000,0.000,0.000,1.100,12.320,4.294,8.782,0.000,0.000,424.950,45.305,0.385,5.764,2.503,0.000,2.503,1.44
1998,1,20,19.120,0.000,0.000,0.000,-2.000,18.760,6.399,13.168,0.000,0.000,430.542,50.390,1.015,10.642,4.626,0.084,4.709,1.36
1998,1,21,0.000,6.520,6.370,0.000,-3.000,0.000,0.000,0.800,0.000,0.000,429.742,49.170,0.879,4.129,3.998,0.000,3.998,1.46
1998,1,22,0.000,0.240,6.460,0.000,-5.600,0.000,0.000,0.793,0.000,0.000,428.949,45.939,0.104,0.715,2.706,0.000,2.706,1.42
1998,1,23,0.000,0.000,6.360,0.000,-6.500,0.000,0.000,0.785,0.000,0.000,428.164,43.636,0.079,0.709,2.034,0.000,2.034,1.27
1998,1,24,0.000,3.590,9.910,0.000,-7.200,0.000,0.000,0.778,0.000,0.000,427.386,41.893,0.078,0.702,1.629,0.000,1.629,1.19
1998,1,25,0.000,0.110,9.890,0.000,-5.200,0.000,0.000,0.771,0.000,0.000,426.614,40.519,0.078,0.696,1.362,0.000,1.362,1.12
1998,1,26,0.000,0.140,9.940,0.000,-6.500,0.000,0.000,0.764,0.000,0.000,425.850,39.405,0.077,0.690,1.174,0.000,1.174,1.05
1998,1,27,0.000,0.000,9.770,0.000,-7.700,0.000,0.000,0.758,0.000,0.000,425.092,38.482,0.076,0.684,1.035,0.000,1.035,1.03
1998,1,28,0.000,0.000,9.610,0.000,-9.400,0.000,0.000,0.751,0.000,0.000,424.341,37.704,0.076,0.678,0.930,0.000,0.930,0.96
1998,1,29,0.000,0.030,9.530,0.000,-8.400,0.000,0.000,0.744,0.000,0.000,423.597,37.039,0.075,0.672,0.847,0.000,0.847,0.98
1998,1,30,0.000,0.000,9.430,0.000,-7.400,0.000,0.000,0.738,0.000,0.000,422.859,36.464,0.074,0.666,0.780,0.000,0.780,0.95
1998,1,31,0.000,0.000,9.340,0.000,-7.200,0.000,0.000,0.731,0.000,0.000,422.128,35.962,0.074,0.660,0.726,0.000,0.726,0.91
1998,2,1,0.000,0.000,9.210,0.000,-7.400,0.000,0.000,0.725,0.000,0.000,421.403,35.521,0.073,0.654,0.681,0.000,0.681,0.89
1998,2,2,0.000,0.060,9.150,0.000,-6.700,0.000,0.000,0.719,0.000,0.000,420.684,35.129,0.072,0.649,0.643,0.000,0.643,0.85
1998,2,3,0.000,0.150,9.190,0.000,-4.600,0.000,0.000,0.713,0.000,0.000,419.971,34.780,0.072,0.643,0.610,0.000,0.610,0.86
1998,2,4,0.000,0.000,9.050,0.000,-5.800,0.000,0.000,0.707,0.000,0.000,419.264,34.466,0.071,0.638,0.582,0.000,0.582,0.84
1998,2,5,0.000,0.000,8.900,0.000,-6.800,0.000,0.000,0.701,0.000,0.000,418.563,34.183,0.070,0.633,0.558,0.000,0.558,0.80
1998,2,6,0.000,0.000,8.780,0.000,-5.900,0.000,0.000,0.695,0.000,0.000,417.868,33.926,0.070,0.627,0.537,0.000,0.537,0.79
1998,2,7,0.000,1.590,7.994,2.306,-3.200,2.306,0.824,2.178,0.000,0.000,417.995,34.549,0.121,1.552,0.590,0.000,0.590,0.77
1998,2,8,0.650,0.000,6.779,1.036,-2.200,1.686,0.602,1.779,0.000,0.000,417.902,35.245,0.201,1.711,0.654,0.000,0.654,0.76
1998,2,9,0.000,0.000,3.224,3.415,-1.900,3.415,1.219,2.896,0.000,0.000,418.421,36.385,0.217,2.299,0.772,0.000,0.772,0.74
1998,2,10,0.000,0.000,0.000,4.169,-0.300,4.169,1.483,3.392,0.000,0.000,419.198,37.912,0.305,2.916,0.957,0.000,0.957,0.78
1998,2,11,0.000,0.000,0.000,0.000,1.400,0.000,0.000,0.699,0.170,0.148,418.350,37.837,0.245,1.372,0.947,0.000,0.947,0.84
1998,2,12,0.000,0.000,0.000,0.000,2.800,0.000,0.000,0.692,0.230,0.201,417.458,37.110,0.075,0.625,0.856,0.000,0.856,0.97
1998,2,13,0.000,0.000,0.000,0.000,3.700,0.000,0.000,0.684,0.300,0.261,416.512,36.482,0.069,0.618,0.782,0.000,0.782,1.11
1998,2,14,0.000,0.000,0.000,0.000,3.600,0.000,0.000,0.677,0.200,0.174,415.661,35.934,0.068,0.611,0.723,0.000,0.723,1.08
1998,2,15,0.000,0.000,0.000,0.000,3.500,0.000,0.000,0.670,0.170,0.148,414.843,35.451,0.067,0.605,0.674,0.000,0.674,1.01
1998,2,16,2.150,0.000,0.000,0.000,5.200,1.910,0.691,1.889,0.000,0.000,414.864,35.719,0.109,1.364,0.701,0.000,0.701,1.03
1998,2,17,5.820,0.000,0.000,0.000,2.900,5.810,2.096,4.396,0.000,0.000,416.278,37.656,0.274,3.266,0.924,0.000,0.924,1.13
1998,2,18,0.000,0.000,0.000,0.000,2.900,0.000,0.000,0.674,0.410,0.357,415.248,37.852,0.306,1.632,0.949,0.000,0.949,1.01
1998,2,19,0.000,0.000,0.000,0.000,4.300,0.000,0.000,0.665,0.390,0.339,414.243,37.102,0.074,0.601,0.855,0.000,0.855,0.92
1998,2,20,0.000,0.000,0.000,0.000,3.600,0.000,0.000,0.658,0.320,0.278,413.308,36.454,0.066,0.594,0.779,0.000,0.779,0.91
1998,2,21,0.000,0.000,0.000,0.000,4.500,0.000,0.000,0.650,0.330,0.286,412.371,35.888,0.066,0.587,0.718,0.000,0.718,0.89
1998,2,22,14.660,0.000,0.000,0.000,2.700,14.530,5.252,9.965,0.000,0.000,416.936,40.516,0.388,6.401,1.361,0.000,1.361,1.04
1998,2,23,7.670,0.000,0.000,0.000,2.300,7.620,2.720,5.605,0.000,0.000,418.952,44.002,0.827,6.246,2.129,0.197,2.327,2.71
1998,2,24,0.620,0.000,0.000,0.000,4.200,0.440,0.157,0.983,0.000,0.000,418.409,43.357,0.409,2.159,1.963,0.000,1.963,1.57
1998,2,25,1.390,0.000,0.000,0.000,4.300,1.360,0.485,1.573,0.000,0.000,418.196,42.131,0.128,1.253,1.680,0.000,1.680,1.40
1998,2,26,0.000,0.000,0.000,0.000,3.900,0.000,0.000,0.689,0.450,0.392,417.115,40.850,0.125,0.864,1.422,0.000,1.422,1.27
1998,2,27,0.000,0.000,0.000,0.000,4.200,0.000,0.000,0.679,0.540,0.470,415.965,39.610,0.070,0.614,1.206,0.000,1.206,1.16
1998,2,28,3.440,0.000,0.000,0.000,3.300,3.210,1.155,2.738,0.000,0.000,416.437,39.703,0.139,1.897,1.222,0.000,1.222,1.06
1998,3,1,10.650,0.000,0.000,0.000,1.000,10.370,3.699,7.379,0.000,0.000,419.428,42.677,0.431,5.362,1.801,0.000,1.801,1.78
1998,3,2,0.030,0.000,0.000,0.000,1.700,0.000,0.000,0.698,0.640,0.559,418.172,42.606,0.497,2.470,1.785,0.000,1.785,1.41
1998,3,3,0.020,0.000,0.000,0.000,4.500,0.000,0.000,0.687,0.740,0.645,416.840,41.021,0.082,0.621,1.454,0.000,1.454,1.21
1998,3,4,0.040,0.000,0.000,0.000,7.900,0.000,0.000,0.675,0.790,0.688,415.477,39.745,0.068,0.611,1.229,0.000,1.229,1.29
1998,3,5,8.630,0.000,0.000,0.000,3.900,7.350,2.640,5.401,0.000,0.000,417.426,41.222,0.231,3.558,1.493,0.000,1.493,1.40
1998,3,6,6.970,0.000,0.000,0.000,2.700,6.090,2.172,4.622,0.000,0.000,418.894,43.041,0.504,4.374,1.886,0.000,1.886,1.23
1998,3,7,5.470,0.000,0.000,0.000,7.200,4.450,1.580,3.581,0.000,0.000,419.763,43.717,0.428,3.510,2.055,0.000,2.055,1.63
1998,3,8,12.710,0.000,0.000,0.000,3.500,12.060,4.235,8.567,0.000,0.000,423.256,46.377,0.533,6.336,2.855,0.000,2.855,1.72
1998,3,9,9.780,0.000,0.000,0.000,-1.300,8.880,3.080,6.562,0.000,0.000,425.574,48.245,0.777,6.458,3.579,0.000,3.579,3.41
1998,3,10,0.330,0.000,0.000,0.000,-2.500,0.000,0.000,0.753,0.340,0.299,424.523,46.474,0.459,2.279,2.889,0.000,2.889,2.16
1998,3,11,0.080,0.000,0.000,0.000,-1.000,0.000,0.000,0.742,0.520,0.457,423.324,43.998,0.086,0.671,2.128,0.000,2.128,1.75
1998,3,12,8.500,0.000,0.000,0.000,0.600,8.110,2.814,6.056,0.000,0.000,425.378,44.793,0.259,3.986,2.350,0.000,2.350,1.68
1998,3,13,2.200,0.000,0.000,0.000,-0.300,1.610,0.557,1.811,0.000,0.000,425.177,44.447,0.448,2.800,2.251,0.000,2.251,2.20
1998,3,14,3.070,0.000,0.000,0.000,-0.100,2.740,0.948,2.552,0.000,0.000,425.364,43.635,0.215,2.093,2.033,0.000,2.033,1.76
1998,3,15,21.220,0.000,0.000,0.000,1.300,21.120,7.175,14.764,0.000,0.000,431.721,48.878,0.677,9.921,3.861,0.000,3.861,3.50
1998,3,16,11.610,0.000,0.000,0.000,2.300,11.600,3.865,8.583,0.000,0.000,434.737,51.691,1.238,9.429,5.401,0.023,5.424,9.87
1998,3,17,3.150,0.000,0.000,0.000,4.000,3.050,1.010,2.889,0.000,0.000,434.898,49.979,0.673,4.170,4.404,0.000,4.404,4.87
1998,3,18,0.050,0.000,0.000,0.000,4.500,0.000,0.000,0.839,0.290,0.258,433.801,46.932,0.229,1.320,3.054,0.000,3.054,3.08
1998,3,19,6.640,0.000,0.000,0.000,2.600,6.140,2.036,4.954,0.000,0.000,434.987,46.355,0.231,3.324,2.847,0.000,2.847,2.82
1998,3,20,5.630,0.000,0.000,0.000,1.500,4.740,1.566,4.032,0.000,0.000,435.696,46.375,0.455,3.883,2.854,0.000,2.854,2.33
1998,3,21,8.330,0.000,0.000,0.000,-0.100,7.610,2.499,5.985,0.000,0.000,437.321,47.096,0.473,4.848,3.116,0.000,3.116,3.11
1998,3,22,0.000,0.000,0.000,0.000,-0.500,0.000,0.000,0.857,0.890,0.794,435.670,45.614,0.417,2.185,2.600,0.000,2.600,2.21
1998,3,23,21.220,0.000,0.000,0.000,-0.700,21.000,6.810,15.106,0.000,0.000,441.564,49.943,0.590,9.668,4.385,0.000,4.385,1.92
1998,3,24,2.580,0.000,0.000,0.000,-0.900,1.680,0.540,2.053,0.000,0.000,441.190,49.779,1.030,5.446,4.300,0.000,4.300,1.88
1998,3,25,0.000,0.000,0.000,0.000,-1.900,0.000,0.000,0.896,0.880,0.788,439.506,46.656,0.190,1.125,2.953,0.000,2.953,1.60
1998,3,26,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.880,0.790,0.706,437.920,44.229,0.091,0.796,2.190,0.000,2.190,1.47
1998,3,27,0.130,0.000,0.000,0.000,2.400,0.000,0.000,0.869,0.240,0.214,436.837,42.415,0.088,0.785,1.742,0.000,1.742,1.40
1998,3,28,0.000,0.000,0.000,0.000,6.400,0.000,0.000,0.854,0.720,0.642,435.342,40.998,0.086,0.773,1.450,0.000,1.450,1.50
1998,3,29,0.000,0.000,0.000,0.000,8.500,0.000,0.000,0.836,1.140,1.014,433.492,39.852,0.085,0.757,1.246,0.000,1.246,2.13
1998,3,30,0.000,0.000,0.000,0.000,7.900,0.000,0.000,0.817,1.280,1.136,431.538,38.902,0.083,0.740,1.096,0.000,1.096,2.49
1998,3,31,0.000,0.000,0.000,0.000,9.200,0.000,0.000,0.797,1.490,1.320,429.421,38.096,0.081,0.723,0.982,0.000,0.982,2.39
1998,4,1,0.440,0.000,0.000,0.000,8.100,0.000,0.000,0.782,1.000,0.884,427.756,37.405,0.079,0.708,0.892,0.000,0.892,2.20
1998,4,2,3.270,0.000,0.000,0.000,8.700,1.510,0.517,1.772,0.000,0.000,427.494,37.364,0.113,1.322,0.887,0.000,0.887,2.01
1998,4,3,0.350,0.000,0.000,0.000,9.200,0.000,0.000,0.760,1.520,1.340,425.393,37.009,0.140,0.963,0.843,0.000,0.843,2.09
1998,4,4,12.360,0.000,0.000,0.000,5.000,11.620,3.983,8.427,0.000,0.000,428.587,40.638,0.344,5.471,1.383,0.000,1.383,2.04
1998,4,5,20.040,0.000,0.000,0.000,5.700,18.980,6.369,13.453,0.000,0.000,434.114,47.465,1.002,10.722,3.258,0.366,3.623,1.86
1998,4,6,3.670,0.000,0.000,0.000,5.600,2.240,0.745,2.336,0.000,0.000,434.018,48.043,0.950,5.167,3.493,0.000,3.493,3.09
1998,4,7,8.040,0.000,0.000,0.000,4.700,7.370,2.439,5.787,0.000,0.000,435.601,47.775,0.375,4.257,3.382,0.000,3.382,1.95
1998,4,8,1.710,0.000,0.000,0.000,4.400,0.020,0.007,0.861,0.000,0.000,434.759,46.045,0.401,2.133,2.741,0.000,2.741,1.61
1998,4,9,0.990,0.000,0.000,0.000,4.800,0.000,0.000,0.834,0.740,0.658,433.267,43.753,0.095,0.758,2.064,0.000,2.064,1.41
1998,4,10,6.970,0.000,0.000,0.000,5.300,4.880,1.624,4.097,0.000,0.000,434.051,43.673,0.197,2.788,2.043,0.000,2.043,1.39
1998,4,11,2.120,0.000,0.000,0.000,4.900,0.260,0.087,1.007,0.000,0.000,433.303,42.786,0.296,1.758,1.826,0.000,1.826,1.52
1998,4,12,12.430,0.000,0.000,0.000,1.900,11.500,3.804,8.559,0.000,0.000,436.245,45.180,0.369,5.621,2.465,0.000,2.465,1.33
1998,4,13,13.580,0.000,0.000,0.000,-0.100,13.130,4.278,9.749,0.000,0.000,439.626,48.853,0.883,8.446,3.850,0.000,3.850,1.30
1998,4,14,1.740,0.000,0.000,0.000,0.300,0.610,0.198,1.302,0.000,0.000,438.934,47.763,0.680,3.500,3.377,0.000,3.377,1.27
1998,4,15,0.110,0.000,0.000,0.000,2.000,0.000,0.000,0.869,1.300,1.161,436.903,45.103,0.132,0.902,2.442,0.000,2.442,1.21
1998,4,16,3.770,0.000,0.000,0.000,3.000,2.560,0.840,2.589,0.000,0.000,436.874,43.932,0.147,1.856,2.111,0.000,2.111,1.16
1998,4,17,6.510,0.000,0.000,0.000,3.900,5.230,1.712,4.396,0.000,0.000,437.708,44.334,0.318,3.458,2.219,0.000,2.219,1.18
1998,4,18,4.210,0.000,0.000,0.000,3.500,2.550,0.833,2.594,0.000,0.000,437.665,44.136,0.374,2.831,2.165,0.000,2.165,1.15
1998,4,19,3.040,0.000,0.000,0.000,3.200,1.330,0.435,1.767,0.000,0.000,437.227,43.184,0.234,1.818,1.921,0.000,1.921,1.06
1998,4,20,0.420,0.000,0.000,0.000,6.400,0.000,0.000,0.845,2.120,1.889,434.492,41.801,0.146,1.015,1.610,0.000,1.610,1.00
1998,4,21,4.660,0.000,0.000,0.000,7.000,3.420,1.134,3.135,0.000,0.000,434.778,41.700,0.166,2.190,1.589,0.000,1.589,1.22
1998,4,22,0.000,0.000,0.000,0.000,8.800,0.000,0.000,0.817,2.710,2.408,431.553,40.939,0.229,1.374,1.439,0.000,1.439,1.22
1998,4,23,0.120,0.000,0.000,0.000,9.600,0.000,0.000,0.789,2.480,2.195,428.568,39.771,0.085,0.718,1.233,0.000,1.233,1.23
1998,4,24,4.600,0.000,0.000,0.000,8.600,3.260,1.110,2.942,0.000,0.000,428.886,39.969,0.154,2.054,1.266,0.000,1.266,1.79
1998,4,25,1.460,0.000,0.000,0.000,10.500,0.000,0.000,0.773,1.460,1.289,426.824,39.477,0.215,1.294,1.185,0.000,1.185,1.36
1998,4,26,0.010,0.000,0.000,0.000,12.600,0.000,0.000,0.741,3.220,2.833,423.249,38.535,0.080,0.676,1.043,0.000,1.043,1.26
1998,4,27,6.170,0.000,0.000,0.000,11.600,2.730,0.952,2.521,0.000,0.000,423.458,38.715,0.136,1.778,1.069,0.000,1.069,1.25
1998,4,28,16.590,0.000,0.000,0.000,4.300,15.170,5.226,10.727,0.000,0.000,427.902,43.556,0.533,7.392,2.013,0.000,2.013,3.58
1998,4,29,0.410,0.000,0.000,0.000,7.100,0.000,0.000,0.761,1.910,1.684,425.457,44.038,0.711,3.432,2.139,0.000,2.139,2.34
1998,4,30,0.070,0.000,0.000,0.000,10.300,0.000,0.000,0.728,3.360,2.952,421.777,42.171,0.094,0.665,1.688,0.000,1.688,1.73
1998,5,1,5.120,0.000,0.000,0.000,8.300,3.350,1.176,2.907,0.000,0.000,422.220,41.843,0.148,2.016,1.618,0.000,1.618,1.90
1998,5,2,8.610,0.000,0.000,0.000,7.000,6.860,2.395,5.212,0.000,0.000,423.868,43.255,0.366,4.055,1.938,0.000,1.938,7.16
1998,5,3,3.040,0.000,0.000,0.000,8.900,0.330,0.115,0.956,0.000,0.000,423.242,42.692,0.369,2.034,1.805,0.000,1.805,3.56
1998,5,4,8.950,0.000,0.000,0.000,7.700,6.390,2.222,4.922,0.000,0.000,424.710,43.318,0.241,3.337,1.954,0.000,1.954,2.26
1998,5,5,0.080,0.000,0.000,0.000,7.500,0.000,0.000,0.733,1.840,1.616,422.360,42.562,0.339,1.815,1.775,0.000,1.775,1.85
1998,5,6,2.090,0.000,0.000,0.000,9.000,0.000,0.000,0.725,0.280,0.245,421.390,41.015,0.081,0.655,1.453,0.000,1.453,1.40
1998,5,7,0.020,0.000,0.000,0.000,11.800,0.000,0.000,0.694,3.360,2.937,417.759,39.760,0.071,0.633,1.231,0.000,1.231,1.15
1998,5,8,0.000,0.000,0.000,0.000,13.600,0.000,0.000,0.661,3.870,3.366,413.731,38.707,0.068,0.604,1.068,0.000,1.068,1.02
1998,5,9,0.110,0.000,0.000,0.000,14.500,0.000,0.000,0.633,3.400,2.943,410.155,37.804,0.065,0.578,0.943,0.000,0.943,0.96
1998,5,10,0.040,0.000,0.000,0.000,16.300,0.000,0.000,0.604,3.830,3.299,406.253,37.017,0.062,0.551,0.844,0.000,0.844,0.90
1998,5,11,0.060,0.000,0.000,0.000,17.000,0.000,0.000,0.573,4.240,3.632,402.048,36.317,0.059,0.524,0.764,0.000,0.764,0.88
1998,5,12,0.030,0.000,0.000,0.000,17.600,0.000,0.000,0.544,4.190,3.569,397.935,35.688,0.056,0.498,0.698,0.000,0.698,0.86
1998,5,13,0.310,0.000,0.000,0.000,17.700,0.000,0.000,0.520,3.660,3.100,394.315,35.116,0.054,0.474,0.642,0.000,0.642,0.83
1998,5,14,1.310,0.000,0.000,0.000,16.100,0.000,0.000,0.503,2.430,2.049,391.763,34.598,0.051,0.457,0.594,0.000,0.594,0.86
1998,5,15,0.020,0.000,0.000,0.000,14.100,0.000,0.000,0.478,4.080,3.425,387.860,34.120,0.049,0.437,0.553,0.000,0.553,0.91
1998,5,16,0.140,0.000,0.000,0.000,12.200,0.000,0.000,0.459,3.360,2.805,384.596,33.676,0.047,0.418,0.517,0.000,0.517,0.87
1998,5,17,1.060,0.000,0.000,0.000,10.300,0.000,0.000,0.446,1.970,1.638,382.511,33.266,0.045,0.405,0.485,0.000,0.485,0.81
1998,5,18,2.540,0.000,0.000,0.000,9.600,0.000,0.000,0.442,0.270,0.224,381.845,32.892,0.045,0.399,0.458,0.000,0.458,0.80
1998,5,19,0.240,0.000,0.000,0.000,11.600,0.000,0.000,0.426,2.890,2.392,379.027,32.543,0.044,0.388,0.433,0.000,0.433,0.74
1998,5,20,0.290,0.000,0.000,0.000,13.700,0.000,0.000,0.410,3.100,2.554,376.063,32.212,0.042,0.373,0.411,0.000,0.411,0.75
1998,5,21,8.850,0.000,0.000,0.000,12.600,5.650,2.373,3.698,0.000,0.000,378.015,33.823,0.155,2.422,0.528,0.000,0.528,0.78
1998,5,22,6.900,0.000,0.000,0.000,8.700,5.520,2.302,3.649,0.000,0.000,379.886,36.051,0.362,3.298,0.735,0.027,0.762,1.08
1998,5,23,0.030,0.000,0.000,0.000,9.100,0.000,0.000,0.418,2.360,1.948,377.520,36.152,0.253,1.267,0.746,0.000,0.746,0.75
1998,5,24,0.390,0.000,0.000,0.000,10.000,0.000,0.000,0.408,1.750,1.440,375.673,35.428,0.048,0.370,0.672,0.000,0.672,0.75
1998,5,25,0.860,0.000,0.000,0.000,11.000,0.000,0.000,0.395,2.340,1.919,373.359,34.782,0.040,0.359,0.611,0.000,0.611,0.75
1998,5,26,3.810,0.000,0.000,0.000,11.600,0.460,0.196,0.658,0.000,0.000,373.161,34.360,0.049,0.520,0.573,0.000,0.573,0.83
1998,5,27,2.970,0.000,0.000,0.000,12.300,0.000,0.000,0.392,0.030,0.025,372.745,33.898,0.056,0.426,0.534,0.000,0.534,0.82
1998,5,28,0.470,0.000,0.000,0.000,14.800,0.000,0.000,0.376,3.280,2.675,369.693,33.407,0.039,0.343,0.496,0.000,0.496,0.79
1998,5,29,11.330,0.000,0.000,0.000,11.700,9.640,4.126,5.910,0.000,0.000,373.423,36.136,0.230,3.794,0.745,0.000,0.745,0.91
1998,5,30,0.680,0.000,0.000,0.000,13.700,0.000,0.000,0.381,2.900,2.368,370.674,36.766,0.389,1.867,0.815,0.000,0.815,0.79
1998,5,31,7.930,0.000,0.000,0.000,14.000,4.440,1.903,2.926,0.000,0.000,372.188,37.363,0.137,1.932,0.886,0.000,0.886,0.75
1998,6,1,0.510,0.000,0.000,0.000,14.000,0.000,0.000,0.371,3.840,3.128,368.689,37.075,0.199,1.038,0.851,0.000,0.851,0.79
1998,6,2,0.180,0.000,0.000,0.000,17.600,0.000,0.000,0.353,4.180,3.385,364.952,36.186,0.041,0.322,0.750,0.000,0.750,0.79
1998,6,3,1.540,0.000,0.000,0.000,16.100,0.000,0.000,0.348,0.700,0.565,364.039,35.407,0.035,0.315,0.670,0.000,0.670,0.85
1998,6,4,8.060,0.000,0.000,0.000,17.500,4.420,1.940,2.836,0.000,0.000,365.622,36.136,0.121,1.867,0.745,0.000,0.745,0.92
1998,6,5,2.110,0.000,0.000,0.000,19.700,0.000,0.000,0.344,2.590,2.089,363.189,35.982,0.192,0.997,0.728,0.000,0.728,0.93
1998,6,6,0.130,0.000,0.000,0.000,20.900,0.000,0.000,0.325,4.640,3.722,359.142,35.213,0.039,0.298,0.651,0.000,0.651,0.92
1998,6,7,24.930,0.000,0.000,0.000,16.600,21.500,9.433,12.435,0.000,0.000,368.207,41.194,0.453,7.854,1.488,0.067,1.555,0.97
1998,6,8,9.970,0.000,0.000,0.000,13.900,6.530,2.818,4.093,0.000,0.000,370.644,44.300,0.931,5.983,2.210,0.263,2.473,1.79
1998,6,9,0.000,0.000,0.000,0.000,15.500,0.000,0.000,0.361,4.380,3.558,366.725,42.932,0.296,1.354,1.861,0.000,1.861,1.21
1998,6,10,23.110,0.000,0.000,0.000,14.400,20.710,8.859,12.256,0.000,0.000,375.179,46.878,0.456,7.752,3.034,0.000,3.034,1.75
1998,6,11,19.120,0.000,0.000,0.000,10.800,16.310,6.800,9.951,0.000,0.000,381.538,50.649,1.123,9.591,4.770,0.073,4.843,2.12
1998,6,12,38.800,0.000,0.000,0.000,6.300,37.330,14.894,22.966,0.000,0.000,395.902,56.587,1.451,17.082,9.768,0.075,9.842,10.86
1998,6,13,2.580,0.000,0.000,0.000,8.200,0.000,0.000,0.523,0.630,0.533,394.846,54.052,1.493,6.657,7.164,0.000,7.164,5.71
1998,6,14,1.910,0.000,0.000,0.000,9.800,0.000,0.000,0.516,0.680,0.575,393.755,48.913,0.095,0.466,3.877,0.000,3.877,2.33
1998,6,15,10.090,0.000,0.000,0.000,9.500,8.000,3.136,5.397,0.000,0.000,396.359,47.811,0.221,3.512,3.396,0.000,3.396,2.46
1998,6,16,3.170,0.000,0.000,0.000,9.900,0.030,0.012,0.548,0.000,0.000,395.840,45.842,0.362,1.830,2.674,0.000,2.674,1.84
1998,6,17,1.170,0.000,0.000,0.000,11.100,0.000,0.000,0.513,2.330,1.969,393.358,43.375,0.063,0.472,1.968,0.000,1.968,1.51
1998,6,18,0.000,0.000,0.000,0.000,13.500,0.000,0.000,0.490,3.670,3.088,389.779,41.479,0.051,0.448,1.544,0.000,1.544,1.32
1998,6,19,0.000,0.000,0.000,0.000,15.600,0.000,0.000,0.466,4.210,3.523,385.790,39.957,0.048,0.426,1.264,0.000,1.264,1.21
1998,6,20,0.000,0.000,0.000,0.000,18.200,0.000,0.000,0.439,4.860,4.041,381.309,38.694,0.046,0.403,1.066,0.000,1.066,1.15
1998,6,21,0.000,0.000,0.000,0.000,21.100,0.000,0.000,0.414,4.960,4.096,376.799,37.618,0.043,0.379,0.919,0.000,0.919,1.09
1998,6,22,4.480,0.000,0.000,0.000,19.100,1.280,0.538,1.156,0.000,0.000,376.923,37.112,0.067,0.836,0.856,0.000,0.856,1.11
1998,6,23,0.360,0.000,0.000,0.000,15.800,0.000,0.000,0.400,2.830,2.324,374.199,36.440,0.088,0.568,0.778,0.000,0.778,1.20
1998,6,24,0.010,0.000,0.000,0.000,17.200,0.000,0.000,0.381,3.980,3.252,370.566,35.658,0.041,0.348,0.695,0.000,0.695,1.23
1998,6,25,0.910,0.000,0.000,0.000,18.200,0.000,0.000,0.366,3.100,2.520,367.681,34.961,0.038,0.333,0.627,0.000,0.627,1.35
1998,6,26,5.060,0.000,0.000,0.000,17.700,2.090,0.908,1.551,0.000,0.000,368.220,35.022,0.078,1.069,0.633,0.000,0.633,1.53
1998,6,27,3.180,0.000,0.000,0.000,18.100,0.000,0.000,0.364,0.660,0.535,367.320,34.696,0.112,0.655,0.603,0.000,0.603,2.22
1998,6,28,9.010,0.000,0.000,0.000,15.900,7.050,3.050,4.377,0.000,0.000,369.993,36.391,0.178,2.833,0.772,0.000,0.772,2.24
1998,6,29,0.260,0.000,0.000,0.000,17.000,0.000,0.000,0.367,2.270,1.844,367.782,36.598,0.291,1.435,0.796,0.000,0.796,1.51
1998,6,30,2.130,0.000,0.000,0.000,17.400,0.000,0.000,0.358,1.600,1.296,366.128,35.775,0.044,0.325,0.707,0.000,0.707,1.40
1998,7,1,2.220,0.000,0.000,0.000,16.600,0.000,0.000,0.356,0.230,0.186,365.586,35.053,0.036,0.321,0.636,0.000,0.636,1.44
1998,7,2,12.610,0.000,0.000,0.000,13.800,11.520,4.993,6.906,0.000,0.000,370.200,38.101,0.263,4.410,0.982,0.000,0.982,2.01
1998,7,3,22.040,0.000,0.000,0.000,14.900,18.890,7.997,11.313,0.000,0.000,377.777,44.339,0.831,8.967,2.221,0.323,2.543,2.07
